date,open_price,high_price,low_price,close_price,volume,company
2023-06-15 13:00:00,183.5216,184.1561,182.9664,184.0803,4840933,AAPL
2023-06-15 12:00:00,183.9579,183.9678,183.4423,183.5196,4442976,AAPL
2023-06-15 11:00:00,183.8339,184.3629,183.6406,183.9563,6189468,AAPL
2023-06-15 10:00:00,183.6059,184.2553,182.4410,183.8290,9413593,AAPL
2023-06-14 15:00:00,182.0147,182.6244,181.3802,182.3815,10054258,AAPL
2023-06-14 14:00:00,182.1336,182.5500,180.4582,181.9849,10634723,AAPL
2023-06-14 13:00:00,182.5104,182.5104,181.9354,182.1336,3387278,AAPL
2023-06-14 12:00:00,182.5104,182.6690,182.2625,182.5104,2969980,AAPL
2023-06-14 11:00:00,182.2039,182.8078,181.9453,182.5104,4807065,AAPL
2023-06-14 10:00:00,182.3319,182.7533,182.1039,182.2030,8349919,AAPL
2023-06-13 15:00:00,181.3501,181.8065,181.1125,181.7470,6555794,AAPL
2023-06-13 14:00:00,181.4496,181.5190,180.8745,181.3504,5718441,AAPL
2023-06-13 13:00:00,181.8908,181.9750,181.1918,181.4495,5156219,AAPL
2023-06-13 12:00:00,181.5487,181.9552,181.3902,181.8858,4208301,AAPL
2023-06-13 11:00:00,181.3802,182.1738,181.2513,181.5487,5604211,AAPL
2023-06-13 10:00:00,181.6875,182.0543,180.8944,181.3802,8209252,AAPL
2023-06-12 15:00:00,181.5388,182.3121,181.4397,182.2625,10555651,AAPL
2023-06-12 14:00:00,181.1819,181.5487,181.0540,181.5388,3676339,AAPL
2023-06-12 13:00:00,180.8299,181.2116,180.7952,181.1720,3722017,AAPL
2023-06-12 12:00:00,180.7754,180.9340,180.5573,180.8327,3127407,AAPL
2023-06-12 11:00:00,180.2005,180.9638,180.1607,180.7621,5397070,AAPL
2023-06-12 10:00:00,179.8831,180.4086,179.4172,180.2053,5966757,AAPL
2023-06-09 15:00:00,180.4777,180.5276,179.1792,179.4965,8253246,AAPL
2023-06-09 14:00:00,180.4681,180.6663,180.1954,180.4730,3830551,AAPL
2023-06-09 13:00:00,179.8533,180.4681,179.7245,180.4631,3345563,AAPL
2023-06-09 12:00:00,179.3478,180.0219,179.0801,179.8336,4489659,AAPL
2023-06-09 11:00:00,179.8423,180.5077,179.3081,179.3676,6167714,AAPL
2023-06-09 10:00:00,180.0318,180.5474,179.4271,179.8435,7663956,AAPL
2023-06-08 15:00:00,178.3861,179.2883,178.1878,179.0008,9425260,AAPL
2023-06-08 14:00:00,177.9994,178.6934,177.9261,178.3821,5114119,AAPL
2023-06-08 13:00:00,178.0738,178.3266,177.4740,177.9895,3419528,AAPL
2023-06-08 12:00:00,177.9647,178.4555,177.7714,178.0738,4655078,AAPL
2023-06-08 11:00:00,177.5830,178.3365,177.4353,177.9696,5281595,AAPL
2023-06-08 10:00:00,176.3388,177.6524,175.9373,177.5731,7379140,AAPL
2023-06-07 15:00:00,176.7106,176.9684,175.9015,176.3041,10732027,AAPL
2023-06-07 14:00:00,176.2694,176.7552,176.0761,176.7155,4139100,AAPL
2023-06-07 13:00:00,176.5916,176.9386,175.7985,176.2744,5923433,AAPL
2023-06-07 12:00:00,177.3738,177.5136,176.4726,176.5898,5040438,AAPL
2023-06-07 11:00:00,177.1766,178.0688,177.0378,177.3451,6010394,AAPL
2023-06-07 10:00:00,178.8719,179.0900,176.9584,177.1964,9651998,AAPL
2023-06-06 15:00:00,177.8507,178.1581,177.5136,177.6227,7807378,AAPL
2023-06-06 14:00:00,177.3054,177.9399,176.9485,177.8606,4873696,AAPL
2023-06-06 13:00:00,176.5817,177.7417,176.5024,177.2955,6853660,AAPL
2023-06-06 12:00:00,177.2857,177.5731,176.5123,176.5629,6383297,AAPL
2023-06-06 11:00:00,176.9882,177.3253,176.1405,177.2955,7892397,AAPL
2023-06-06 10:00:00,176.3487,177.6745,175.9075,176.9882,12138200,AAPL
2023-06-05 15:00:00,180.1309,180.2202,176.5073,178.0589,26481375,AAPL
2023-06-05 14:00:00,181.2399,182.6393,178.5348,180.1112,26192162,AAPL
2023-06-05 13:00:00,182.9863,183.3640,180.4681,181.2116,15086352,AAPL
2023-06-05 12:00:00,182.5054,183.1350,182.1634,182.9813,9789965,AAPL
2023-06-05 11:00:00,182.6789,182.7682,182.3518,182.5075,7723161,AAPL
2023-06-05 10:00:00,181.8263,182.7781,181.6776,182.6789,14605667,AAPL
2023-06-02 15:00:00,179.0751,179.5460,179.0404,179.3973,10213901,AAPL
2023-06-02 14:00:00,178.9611,179.2784,178.5150,179.0801,4888732,AAPL
2023-06-02 13:00:00,179.3081,179.3279,178.7529,178.9562,4588210,AAPL
2023-06-02 12:00:00,179.4271,179.4964,178.9215,179.2982,4859485,AAPL
2023-06-02 11:00:00,178.9809,179.4370,178.5943,179.4176,5890188,AAPL
2023-06-02 10:00:00,178.2671,179.5659,177.7218,178.9710,9575867,AAPL
2023-06-01 15:00:00,178.2761,178.5745,177.6822,178.5546,11063630,AAPL
2023-06-01 14:00:00,178.3415,178.5745,178.0193,178.2762,7273681,AAPL
2023-06-01 13:00:00,178.3663,178.4555,177.9251,178.3464,6066278,AAPL
2023-06-01 12:00:00,178.0391,178.4555,178.0391,178.3564,5859938,AAPL
2023-06-01 11:00:00,177.4244,178.1035,177.2360,178.0391,7133040,AAPL
2023-06-01 10:00:00,175.7985,177.7466,175.7588,177.4145,9256687,AAPL
2023-07-31 15:00:00,194.6156,194.8040,194.1100,194.7941,6651658,AAPL
2023-07-31 14:00:00,194.5512,194.6850,194.2538,194.6130,3169777,AAPL
2023-07-31 13:00:00,194.2200,194.7048,194.1001,194.5560,2896493,AAPL
2023-07-31 12:00:00,194.4570,194.5991,194.0902,194.2290,2755344,AAPL
2023-07-31 11:00:00,194.5859,194.8040,194.2686,194.4568,3605303,AAPL
2023-07-31 10:00:00,193.9167,194.7495,193.5845,194.5760,5575057,AAPL
2023-07-28 15:00:00,194.2438,194.4669,193.7432,194.1596,8229424,AAPL
2023-07-28 14:00:00,194.0505,194.5165,193.8671,194.2488,4342299,AAPL
2023-07-28 13:00:00,194.2587,194.2686,193.3565,194.0456,3484364,AAPL
2023-07-28 12:00:00,194.8337,194.8337,194.1992,194.2637,4650938,AAPL
2023-07-28 11:00:00,194.0505,194.9388,194.0208,194.8238,4667793,AAPL
2023-07-28 10:00:00,193.9811,194.4669,193.6341,194.0406,6574766,AAPL
2023-07-27 15:00:00,191.2845,191.9983,190.8978,191.5720,8929308,AAPL
2023-07-27 14:00:00,192.9996,193.1979,191.2646,191.3043,6681930,AAPL
2023-07-27 13:00:00,194.3975,194.5760,192.8013,193.0056,4869181,AAPL
2023-07-27 12:00:00,194.1666,194.7445,194.1497,194.3925,3201098,AAPL
2023-07-27 11:00:00,193.8671,194.7544,193.8126,194.1497,4934089,AAPL
2023-07-27 10:00:00,195.2303,195.3443,193.7729,193.8655,6254341,AAPL
2023-07-26 15:00:00,193.4061,193.5151,191.9983,192.8509,9653997,AAPL
2023-07-26 14:00:00,192.4861,193.9613,192.2759,193.3912,6290204,AAPL
2023-07-26 13:00:00,192.7022,192.7815,192.3849,192.4890,2531530,AAPL
2023-07-26 12:00:00,193.0952,193.2673,192.5188,192.7071,3230557,AAPL
2023-07-26 11:00:00,192.7418,193.1582,192.3552,193.1087,3586293,AAPL
2023-07-26 10:00:00,191.9933,193.0492,191.9784,192.7424,6223919,AAPL
2023-07-25 15:00:00,192.2808,192.7518,191.9388,191.9586,7070443,AAPL
2023-07-25 14:00:00,192.3056,192.7716,192.2065,192.2759,3739932,AAPL
2023-07-25 13:00:00,192.2549,192.5733,192.1767,192.3106,2735341,AAPL
2023-07-25 12:00:00,192.1024,192.3012,191.9487,192.2560,2607375,AAPL
2023-07-25 11:00:00,191.6138,192.4642,191.5918,192.1024,3473147,AAPL
2023-07-25 10:00:00,192.2907,192.5336,191.5720,191.6215,4627711,AAPL
2023-07-24 15:00:00,191.0990,191.2250,190.6004,191.0812,5206106,AAPL
2023-07-24 14:00:00,191.3241,191.7999,190.9424,191.1060,3811783,AAPL
2023-07-24 13:00:00,191.4084,191.4530,191.1110,191.3102,2841217,AAPL
2023-07-24 12:00:00,191.4629,191.7604,191.2349,191.4034,3724953,AAPL
2023-07-24 11:00:00,191.7207,192.0776,191.1754,191.4629,8184574,AAPL
2023-07-24 10:00:00,191.8496,192.1668,191.3043,191.7207,5901939,AAPL
2023-07-21 15:00:00,190.9375,191.0366,189.5891,190.2831,10605758,AAPL
2023-07-21 14:00:00,191.4530,191.5272,190.7392,190.9375,3609015,AAPL
2023-07-21 13:00:00,190.5211,191.5620,190.4517,191.4530,3559428,AAPL
2023-07-21 12:00:00,191.4480,191.4926,190.3129,190.5240,5768999,AAPL
2023-07-21 11:00:00,191.5026,192.1470,191.0465,191.4480,4524288,AAPL
2023-07-21 10:00:00,192.1321,192.4544,191.1556,191.4926,7599879,AAPL
2023-07-20 15:00:00,191.6166,191.7901,190.8433,191.4827,10350924,AAPL
2023-07-20 14:00:00,192.6328,192.9798,191.4491,191.6116,4706695,AAPL
2023-07-20 13:00:00,192.8063,192.8806,192.2164,192.6426,4171247,AAPL
2023-07-20 12:00:00,193.2673,193.9116,192.5931,192.8112,7855515,AAPL
2023-07-20 11:00:00,192.7765,193.4656,192.5436,193.2574,5441983,AAPL
2023-07-20 10:00:00,194.0604,194.0902,192.2859,192.7815,10252477,AAPL
2023-07-19 15:00:00,193.8721,194.0406,193.2574,193.4061,7321016,AAPL
2023-07-19 14:00:00,193.1384,193.8820,192.6080,193.8721,5377516,AAPL
2023-07-19 13:00:00,193.4259,193.5150,192.4000,193.1285,6317470,AAPL
2023-07-19 12:00:00,191.7108,196.5291,191.7008,193.3962,30103856,AAPL
2023-07-19 11:00:00,191.2944,191.9388,191.1357,191.7207,4755579,AAPL
2023-07-19 10:00:00,191.1655,191.6909,190.9969,191.2916,7921083,AAPL
2023-07-18 15:00:00,192.1296,192.6625,191.8708,192.0677,9735981,AAPL
2023-07-18 14:00:00,191.3340,192.3056,191.2944,192.1271,4594298,AAPL
2023-07-18 13:00:00,190.8581,191.8198,190.8482,191.3291,3077614,AAPL
2023-07-18 12:00:00,191.5423,191.5868,190.7640,190.8681,5570800,AAPL
2023-07-18 11:00:00,191.7108,191.9933,191.1060,191.5422,5591941,AAPL
2023-07-18 10:00:00,191.6661,191.9090,191.1457,191.7058,6178591,AAPL
2023-07-17 15:00:00,192.0181,192.6526,192.0082,192.3155,10269866,AAPL
2023-07-17 14:00:00,191.6414,192.1371,191.5125,192.0169,3832267,AAPL
2023-07-17 13:00:00,191.2448,191.8297,191.1457,191.6513,4441035,AAPL
2023-07-17 12:00:00,191.5819,191.5918,190.7491,191.2448,3337320,AAPL
2023-07-17 11:00:00,191.3043,191.6314,191.0862,191.5733,4507131,AAPL
2023-07-17 10:00:00,190.8780,191.4728,190.8780,191.2944,6299522,AAPL
2023-07-14 15:00:00,188.4093,189.1033,188.1516,189.0835,7464668,AAPL
2023-07-14 14:00:00,188.5828,188.9298,188.3498,188.4093,3237373,AAPL
2023-07-14 13:00:00,188.3895,188.7833,188.0029,188.5828,3253448,AAPL
2023-07-14 12:00:00,188.8555,188.8654,188.0947,188.3903,3821424,AAPL
2023-07-14 11:00:00,188.9844,189.0835,188.6473,188.8456,4131700,AAPL
2023-07-14 10:00:00,189.1529,189.5395,188.7365,188.9844,6635442,AAPL
2023-07-13 15:00:00,189.0339,189.5495,188.8951,188.9050,8522305,AAPL
2023-07-13 14:00:00,188.9444,189.2413,188.8654,189.0339,2855315,AAPL
2023-07-13 13:00:00,188.7762,189.1232,188.7192,188.9397,2533559,AAPL
2023-07-13 12:00:00,188.9944,189.2074,188.6968,188.7861,2945418,AAPL
2023-07-13 11:00:00,188.6869,189.0736,188.4093,188.9943,3662731,AAPL
2023-07-13 10:00:00,188.6770,189.1380,188.1516,188.6869,6281025,AAPL
2023-07-12 15:00:00,188.3548,188.6076,187.9434,188.1912,8095601,AAPL
2023-07-12 14:00:00,188.3003,188.7689,188.1863,188.3498,3930602,AAPL
2023-07-12 13:00:00,187.7401,188.3994,187.7401,188.2904,3602106,AAPL
2023-07-12 12:00:00,187.0114,188.1912,186.9519,187.7362,4693964,AAPL
2023-07-12 11:00:00,188.0425,188.2705,186.8528,187.0212,7303031,AAPL
2023-07-12 10:00:00,189.0835,189.3512,187.9384,188.0424,9208759,AAPL
2023-07-11 15:00:00,185.7424,186.6545,185.3657,186.4463,8499223,AAPL
2023-07-11 14:00:00,185.8614,185.9109,184.9989,185.7513,5023367,AAPL
2023-07-11 13:00:00,186.0894,186.1756,185.5689,185.8614,4870216,AAPL
2023-07-11 12:00:00,186.5851,186.7636,185.8515,186.0894,4663054,AAPL
2023-07-11 11:00:00,186.5455,186.8438,185.6532,186.5769,4794260,AAPL
2023-07-11 10:00:00,186.2282,186.9421,185.8416,186.5455,5796747,AAPL
2023-07-10 15:00:00,186.9619,187.1701,186.4860,187.0114,8109897,AAPL
2023-07-10 14:00:00,186.6744,187.0808,186.3805,186.9569,3925118,AAPL
2023-07-10 13:00:00,186.4166,186.7338,186.1489,186.6674,3858306,AAPL
2023-07-10 12:00:00,185.9118,186.5157,185.4301,186.4166,6096124,AAPL
2023-07-10 11:00:00,186.5405,186.8344,185.9110,185.9209,6734957,AAPL
2023-07-10 10:00:00,186.0101,187.8839,185.9903,186.5356,9571481,AAPL
2023-07-07 15:00:00,190.6103,190.7293,188.9645,189.0736,8357846,AAPL
2023-07-07 14:00:00,190.6698,190.8482,190.5211,190.6152,2999282,AAPL
2023-07-07 13:00:00,190.6599,191.0168,190.5111,190.6648,4031032,AAPL
2023-07-07 12:00:00,190.1146,190.8780,190.1146,190.6599,5383469,AAPL
2023-07-07 11:00:00,189.0438,190.1344,189.0389,190.1071,4514445,AAPL
2023-07-07 10:00:00,189.8915,190.0749,188.6076,189.0537,6382533,AAPL
2023-07-06 15:00:00,189.7824,190.3723,189.6805,190.1344,7240000,AAPL
2023-07-06 14:00:00,189.7676,189.8865,189.2758,189.7824,3339311,AAPL
2023-07-06 13:00:00,189.3363,189.7676,189.1033,189.7656,3468123,AAPL
2023-07-06 12:00:00,188.8654,189.5296,188.8555,189.3335,4077758,AAPL
2023-07-06 11:00:00,187.9235,188.9744,187.9037,188.8604,5151485,AAPL
2023-07-06 10:00:00,188.3102,188.5481,187.8740,187.9176,6111573,AAPL
2023-07-05 15:00:00,189.6585,189.8468,189.5792,189.6883,5638625,AAPL
2023-07-05 14:00:00,189.3016,189.7874,188.9844,189.6635,4292896,AAPL
2023-07-05 13:00:00,189.4900,189.6486,189.2273,189.2922,2870283,AAPL
2023-07-05 12:00:00,189.2818,189.6635,189.0418,189.4949,5309646,AAPL
2023-07-05 11:00:00,190.7094,190.7144,189.2719,189.2917,6182796,AAPL
2023-07-05 10:00:00,190.5905,191.0861,190.3823,190.7093,6525661,AAPL
2023-07-03 15:00:00,190.7094,190.8284,190.6599,190.7094,35768,AAPL
2023-07-03 14:00:00,190.7392,194.3306,190.6995,190.7094,55475,AAPL
2023-07-03 13:00:00,190.8086,190.9176,190.3922,190.7094,5467168,AAPL
2023-07-03 12:00:00,190.5756,190.8978,190.3624,190.8185,5077987,AAPL
2023-07-03 11:00:00,190.3277,190.8482,190.2633,190.5805,5381866,AAPL
2023-07-03 10:00:00,191.2745,192.1966,190.1146,190.3317,8811047,AAPL
2023-08-31 15:00:00,187.1348,187.7503,186.3903,186.5094,12077635,AAPL
2023-08-31 14:00:00,186.6533,187.3234,186.6186,187.1447,4751674,AAPL
2023-08-31 13:00:00,186.4597,186.8271,186.3803,186.6583,3897645,AAPL
2023-08-31 12:00:00,186.8668,187.1150,186.1222,186.4597,4614696,AAPL
2023-08-31 11:00:00,187.1249,187.2818,186.7328,186.8618,3888506,AAPL
2023-08-31 10:00:00,186.7179,187.3929,186.2910,187.1199,6388219,AAPL
2023-08-30 15:00:00,186.2016,186.4300,185.9534,186.3108,9409205,AAPL
2023-08-30 14:00:00,185.7549,186.2513,185.2982,186.2016,6031428,AAPL
2023-08-30 13:00:00,186.0775,186.2314,185.5365,185.7475,3574642,AAPL
2023-08-30 12:00:00,185.7946,186.4101,185.6556,186.0825,5445437,AAPL
2023-08-30 11:00:00,185.3368,185.9733,184.8316,185.8045,5298027,AAPL
2023-08-30 10:00:00,185.0202,186.3108,184.5040,185.3330,14088290,AAPL
2023-08-29 15:00:00,183.1727,183.5609,182.5284,182.7865,10137204,AAPL
2023-08-29 14:00:00,182.3696,183.2035,182.3309,183.1737,5313603,AAPL
2023-08-29 13:00:00,182.2703,182.6674,182.1276,182.3745,4199818,AAPL
2023-08-29 12:00:00,181.8583,182.4192,181.7987,182.2604,4984034,AAPL
2023-08-29 11:00:00,180.9796,182.2008,180.9599,181.8583,5382561,AAPL
2023-08-29 10:00:00,179.5998,181.3470,179.5502,180.9748,9037177,AAPL
2023-08-28 15:00:00,178.5177,179.2821,178.4283,178.9049,7787731,AAPL
2023-08-28 14:00:00,178.0412,178.5475,177.9419,178.5177,3363733,AAPL
2023-08-28 13:00:00,178.3092,178.8353,177.8410,178.0412,4369869,AAPL
2023-08-28 12:00:00,177.6043,178.3092,177.4258,178.2993,2930943,AAPL
2023-08-28 11:00:00,177.7136,177.8327,177.2519,177.6143,4196063,AAPL
2023-08-28 10:00:00,177.9915,178.7162,177.3859,177.7185,6410859,AAPL
2023-08-25 15:00:00,177.3164,177.8525,175.9321,177.3065,9031274,AAPL
2023-08-25 14:00:00,176.1301,177.4446,176.0557,177.3164,4531273,AAPL
2023-08-25 13:00:00,176.2046,176.3634,175.6585,176.1351,2708989,AAPL
2023-08-25 12:00:00,175.3806,176.5520,175.3607,176.2046,3520731,AAPL
2023-08-25 11:00:00,174.6260,176.4825,174.5963,175.3806,5612748,AAPL
2023-08-25 10:00:00,176.3336,177.3363,174.5467,174.6161,8732556,AAPL
2023-08-24 15:00:00,176.0755,176.1847,174.7353,175.0530,9913305,AAPL
2023-08-24 14:00:00,176.2741,176.5917,175.7181,176.0692,4373519,AAPL
2023-08-24 13:00:00,176.6712,176.8499,176.1450,176.2655,2760830,AAPL
2023-08-24 12:00:00,176.3237,177.0186,176.2145,176.6662,3528410,AAPL
2023-08-24 11:00:00,176.6215,177.1179,176.2343,176.3236,5467746,AAPL
2023-08-24 10:00:00,178.7162,178.8254,176.3932,176.6066,8599442,AAPL
2023-08-23 15:00:00,179.6395,180.2252,179.5005,179.8281,7991942,AAPL
2023-08-23 14:00:00,180.0853,180.0862,179.4906,179.6345,3708815,AAPL
2023-08-23 13:00:00,179.3715,180.2352,179.3218,180.0853,4357592,AAPL
2023-08-23 12:00:00,179.8182,179.8678,179.3218,179.3715,3523877,AAPL
2023-08-23 11:00:00,179.8991,180.0178,179.4807,179.8182,6206908,AAPL
2023-08-23 10:00:00,178.5375,179.9572,178.1653,179.8977,9078100,AAPL
2023-08-22 15:00:00,176.0755,176.3932,175.7975,175.9365,7384566,AAPL
2023-08-22 14:00:00,175.7777,176.0854,175.5593,176.0705,3167194,AAPL
2023-08-22 13:00:00,175.7380,175.9713,175.4898,175.7777,3725555,AAPL
2023-08-22 12:00:00,175.4401,176.0953,174.9934,175.7479,4092439,AAPL
2023-08-22 11:00:00,175.9266,176.1450,175.3012,175.4318,5045997,AAPL
2023-08-22 10:00:00,175.3160,176.0332,174.9835,175.9216,6750284,AAPL
2023-08-21 15:00:00,174.3878,174.8544,174.3680,174.5268,6824605,AAPL
2023-08-21 14:00:00,173.9808,174.6360,173.8517,174.3828,3297016,AAPL
2023-08-21 13:00:00,173.8120,174.3382,173.5936,173.9808,4179034,AAPL
2023-08-21 12:00:00,172.8788,173.8716,172.7895,173.8051,3891786,AAPL
2023-08-21 11:00:00,172.9781,173.2064,172.4768,172.8888,4362830,AAPL
2023-08-21 10:00:00,174.1297,174.2985,172.6604,172.9781,6769603,AAPL
2023-08-18 15:00:00,173.1618,173.8319,172.8341,173.2263,8594772,AAPL
2023-08-18 14:00:00,173.1469,173.6135,172.3129,173.1568,4825809,AAPL
2023-08-18 13:00:00,172.7200,173.2064,172.3427,173.1469,5665043,AAPL
2023-08-18 12:00:00,173.0377,173.1766,172.4421,172.7182,4496100,AAPL
2023-08-18 11:00:00,172.4479,173.1072,172.0260,173.0526,6476600,AAPL
2023-08-18 10:00:00,171.2110,172.5115,171.1826,172.4519,8231995,AAPL
2023-08-17 15:00:00,172.6703,173.6234,172.2236,172.7299,10428906,AAPL
2023-08-17 14:00:00,172.9582,173.0873,172.4569,172.6803,7429267,AAPL
2023-08-17 13:00:00,173.8021,173.8219,172.8193,172.9533,4863277,AAPL
2023-08-17 12:00:00,173.3752,173.7971,173.1469,173.7971,4085517,AAPL
2023-08-17 11:00:00,172.8391,173.4050,172.5711,173.3653,5286593,AAPL
2023-08-17 10:00:00,174.3531,174.3580,172.6257,172.8292,12342375,AAPL
2023-08-16 15:00:00,176.4726,176.4726,175.2217,175.2799,8471005,AAPL
2023-08-16 14:00:00,176.8101,177.0186,176.0259,176.4712,4530755,AAPL
2023-08-16 13:00:00,176.3038,177.0852,176.0954,176.7903,3596060,AAPL
2023-08-16 12:00:00,176.3733,176.5520,176.0209,176.3111,3683568,AAPL
2023-08-16 11:00:00,176.9293,177.0434,176.2145,176.3733,5434649,AAPL
2023-08-16 10:00:00,176.6860,177.2470,176.3386,176.9243,5664086,AAPL
2023-08-15 15:00:00,176.7009,176.7853,175.7677,176.1946,7670696,AAPL
2023-08-15 14:00:00,176.5511,176.9442,176.4527,176.7109,2392969,AAPL
2023-08-15 13:00:00,176.6712,176.9491,176.3336,176.5421,2775481,AAPL
2023-08-15 12:00:00,177.0186,177.1477,176.4935,176.6612,3061525,AAPL
2023-08-15 11:00:00,176.4130,177.1030,176.4081,177.0186,3896917,AAPL
2023-08-15 10:00:00,177.1378,177.2023,176.0954,176.4081,7536437,AAPL
2023-08-14 15:00:00,177.6639,178.2199,177.5349,178.2099,6373314,AAPL
2023-08-14 14:00:00,177.8724,178.0511,177.4058,177.6540,3465012,AAPL
2023-08-14 13:00:00,177.8724,178.1404,177.7334,177.8714,3062780,AAPL
2023-08-14 12:00:00,177.7185,177.9568,177.2966,177.8625,3755463,AAPL
2023-08-14 11:00:00,178.1385,178.2397,177.6441,177.7136,4261646,AAPL
2023-08-14 10:00:00,176.9789,178.3886,176.7307,178.1404,7706248,AAPL
2023-08-11 15:00:00,177.0385,177.0583,176.3832,176.6017,8403141,AAPL
2023-08-11 14:00:00,176.4726,177.2569,176.4527,177.0473,6665659,AAPL
2023-08-11 13:00:00,176.1152,176.7009,175.9168,176.4676,4320772,AAPL
2023-08-11 12:00:00,176.4329,176.8052,176.0159,176.1102,3882632,AAPL
2023-08-11 11:00:00,176.7258,176.8945,175.9971,176.4230,5097955,AAPL
2023-08-11 10:00:00,175.5791,177.3264,175.5791,176.7208,9662937,AAPL
2023-08-10 15:00:00,177.0873,177.1666,176.1950,176.4826,7683194,AAPL
2023-08-10 14:00:00,176.1653,177.1571,176.1256,177.0824,5719307,AAPL
2023-08-10 13:00:00,176.4367,176.8604,176.0761,176.1554,4789585,AAPL
2023-08-10 12:00:00,176.8196,177.3847,176.3239,176.4429,5530451,AAPL
2023-08-10 11:00:00,178.0391,178.0589,176.4826,176.8246,7226979,AAPL
2023-08-10 10:00:00,179.0103,179.1990,177.5830,178.0293,8864489,AAPL
2023-08-09 15:00:00,177.6227,177.7615,176.4627,176.6709,9086389,AAPL
2023-08-09 14:00:00,177.1369,178.0490,177.0774,177.6227,6659912,AAPL
2023-08-09 13:00:00,176.6660,177.2559,176.6116,177.1401,3815474,AAPL
2023-08-09 12:00:00,175.8976,176.9485,175.8481,176.6610,6666582,AAPL
2023-08-09 11:00:00,176.2942,176.6709,175.4911,175.8976,7272629,AAPL
2023-08-09 10:00:00,177.1270,178.1162,176.0761,176.2892,9124377,AAPL
2023-08-08 15:00:00,177.9499,178.7232,177.8011,178.2572,12271211,AAPL
2023-08-08 14:00:00,177.5136,178.0093,177.3748,177.9449,4443453,AAPL
2023-08-08 13:00:00,177.3838,177.9399,177.1666,177.5087,5968924,AAPL
2023-08-08 12:00:00,176.3416,177.4542,176.3140,177.3748,5137082,AAPL
2023-08-08 11:00:00,176.6015,176.8179,176.2991,176.3388,7731541,AAPL
2023-08-08 10:00:00,176.5173,178.0698,176.2347,176.6015,11452109,AAPL
2023-08-07 15:00:00,176.9485,177.6822,176.6908,177.2747,13409320,AAPL
2023-08-07 14:00:00,177.3054,177.5037,176.7800,176.9436,6090062,AAPL
2023-08-07 13:00:00,176.7056,177.3253,176.4429,177.3039,6937479,AAPL
2023-08-07 12:00:00,177.1270,177.2955,176.2149,176.7007,8119933,AAPL
2023-08-07 11:00:00,176.5718,177.2509,175.8282,177.1171,13411890,AAPL
2023-08-07 10:00:00,176.8643,178.2473,176.5371,176.5817,16616125,AAPL
2023-08-04 15:00:00,180.7903,181.6677,180.3590,180.4284,18197697,AAPL
2023-08-04 14:00:00,183.3234,183.3283,180.5077,180.7853,17166024,AAPL
2023-08-04 13:00:00,183.6406,183.6703,183.2044,183.3234,7819266,AAPL
2023-08-04 12:00:00,184.0124,184.0867,183.4919,183.6307,5459832,AAPL
2023-08-04 11:00:00,183.7794,184.7758,183.3432,184.0074,10404984,AAPL
2023-08-04 10:00:00,183.7100,184.1760,182.6888,183.7695,15572770,AAPL
2023-08-03 15:00:00,190.2038,190.3029,189.3512,189.3709,11149414,AAPL
2023-08-03 14:00:00,189.7279,190.3029,189.5594,190.1939,4840980,AAPL
2023-08-03 13:00:00,190.5706,190.6499,189.5990,189.7281,4320548,AAPL
2023-08-03 12:00:00,190.0947,190.7094,189.9659,190.5657,3880645,AAPL
2023-08-03 11:00:00,190.0749,190.7193,189.9788,190.0947,5291243,AAPL
2023-08-03 10:00:00,190.0353,190.3823,189.2025,190.0749,7421285,AAPL
2023-08-02 15:00:00,191.1110,191.3241,190.5706,190.9375,8407463,AAPL
2023-08-02 14:00:00,191.1853,191.6017,190.9375,191.1159,3192029,AAPL
2023-08-02 13:00:00,191.1754,191.5918,191.0366,191.1755,3357390,AAPL
2023-08-02 12:00:00,190.9355,191.1853,190.2045,191.1853,5633714,AAPL
2023-08-02 11:00:00,191.1457,193.4337,190.8681,190.9275,5138066,AAPL
2023-08-02 10:00:00,192.3354,192.6030,191.0961,191.1458,6655395,AAPL
2023-08-01 15:00:00,194.1992,194.4173,193.8225,193.9216,5354912,AAPL
2023-08-01 14:00:00,194.3851,194.5860,194.0009,194.1992,3034581,AAPL
2023-08-01 13:00:00,194.1001,194.4471,193.8522,194.3876,2616619,AAPL
2023-08-01 12:00:00,194.2290,194.2389,193.6738,194.1001,2761559,AAPL
2023-08-01 11:00:00,194.1298,194.4966,193.9216,194.2339,3157395,AAPL
2023-08-01 10:00:00,194.7742,194.9924,193.6044,194.1199,7305749,AAPL
2023-09-29 15:00:00,170.3076,170.6749,169.5233,169.9800,9299447,AAPL
2023-09-29 14:00:00,169.3843,170.3225,169.1073,170.2978,4955653,AAPL
2023-09-29 13:00:00,170.0892,170.0892,169.3843,169.3942,3603528,AAPL
2023-09-29 12:00:00,170.6948,170.8437,169.9303,170.0842,3319367,AAPL
2023-09-29 11:00:00,171.1911,171.5088,170.3374,170.6849,4915506,AAPL
2023-09-29 10:00:00,171.4493,171.8166,170.7940,171.1862,6826457,AAPL
2023-09-28 15:00:00,169.5134,170.4366,169.2056,169.4538,8234305,AAPL
2023-09-28 14:00:00,169.6226,169.9254,169.0766,169.5134,4747874,AAPL
2023-09-28 13:00:00,169.8956,170.2877,169.1957,169.6226,4837031,AAPL
2023-09-28 12:00:00,170.3572,170.7841,169.7913,169.8906,5388981,AAPL
